customer_no,survey_id_2,datesubmit_2,sample2_2,sample3_2,countmisq1_2,countmisq2_2,q1ar_2,q1br_2,q1cr_2,q1dr_2,q1er_2,q1fr_2,q1gr_2,q1hr_2,q1ir_2,q1jr_2,q1kr_2,q2ar_2,q2br_2,q2cr_2,q2dr_2,q2er_2,q2fr_2,q2gr_2,q2hr_2,q2ir_2,q2jr_2,q2kr_2,q2lr_2,q1sum_2,q2sum_2,q1opera_sum,q1musical_sum,q1recital_sum,q2opera_sum,q2musical_sum,q2recital_sum,age3,q1category,q1opera,q1musical,q1recital,q1program_sum,q2opera,q2musical,q2recital,q2program_sum,misq1r_2
1125296,1007,2/13/17,2,1,9,12,0,0,0,1,0,0,0,0,0,0,1, , , , , , , , , , , , ,2, ,0,1,0, , , , ,5,0,1,0,2,0,0,0, ,0
 ,172,2/4/17,3,3,11,8, , , , , , , , , , , ,1,0,0,1,1,1,0,0,0,0,0,0, ,4, , , ,1,3,0, , ,0,0,0, ,1,1,0,2,11
 ,188,2/4/17,3,3,11,7, , , , , , , , , , , ,0,1,0,1,0,1,1,0,0,0,0,1, ,5, , , ,1,2,1, , ,0,0,0, ,1,1,1,4,11
 ,297,2/4/17,3,3,7,12,1,0,1,0,0,1,0,0,0,0,1, , , , , , , , , , , , ,4, ,2,0,1, , , , ,5,1,0,1,3,0,0,0, ,0
 ,441,2/5/17,3,3,6,12,1,0,1,1,0,1,0,0,0,1,0, , , , , , , , , , , , ,5, ,2,1,1, , , , ,4,1,1,1,4,0,0,0, ,0
101467,28,2/4/17,3,3,11,10, , , , , , , , , , , ,1,0,0,0,0,0,1,0,0,0,0,0, ,2, , , ,1,0,1,3, ,0,0,0, ,1,0,1,2,11
103368,357,2/4/17,3,3,11,6, , , , , , , , , , , ,0,0,1,0,0,1,1,0,0,1,1,1, ,6, , , ,1,1,2,3, ,0,0,0, ,1,1,1,5,11
104284,101,2/4/17,3,3,7,12,0,1,1,0,0,1,0,0,1,0,0, , , , , , , , , , , , ,4, ,2,0,2, , , ,3,3,1,0,1,2,0,0,0, ,0
105505,667,2/13/17,3,3,11,10, , , , , , , , , , , ,0,0,0,0,0,0,1,1,0,0,0,0, ,2, , , ,0,0,2,2, ,0,0,0, ,0,0,1,1,11
105661,235,2/4/17,3,3,6,12,1,1,1,0,0,0,0,1,0,0,1, , , , , , , , , , , , ,5, ,3,0,1, , , ,3,5,1,0,1,3,0,0,0, ,0
109995,272,2/4/17,3,3,6,12,1,0,0,1,1,0,0,1,0,1,0, , , , , , , , , , , , ,5, ,1,2,1, , , ,2,4,1,1,1,4,0,0,0, ,0
110536,515,2/6/17,3,3,8,12,1,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3, ,2,0,0, , , ,2,5,1,0,0,2,0,0,0, ,0
110646,152,2/4/17,3,3,11,6, , , , , , , , , , , ,1,0,1,1,0,0,1,0,0,1,0,1, ,6, , , ,2,1,2,2, ,0,0,0, ,1,1,1,4,11
112062,721,2/13/17,3,3,7,12,0,0,1,0,1,0,0,1,0,0,1, , , , , , , , , , , , ,4, ,1,1,1, , , ,3,5,1,1,1,4,0,0,0, ,0
118998,507,2/6/17,3,3,6,12,1,1,0,0,1,0,0,1,0,0,1, , , , , , , , , , , , ,5, ,2,1,1, , , ,3,5,1,1,1,4,0,0,0, ,0
119309,218,2/4/17,3,3,7,12,1,0,0,1,1,0,0,0,0,1,0, , , , , , , , , , , , ,4, ,1,2,0, , , ,3,4,1,1,0,3,0,0,0, ,0
121371,579,2/8/17,3,3,11,11, , , , , , , , , , , ,1,0,0,0,0,0,0,0,0,0,0,0, ,1, , , ,1,0,0,2, ,0,0,0, ,1,0,0,1,11
121485,178,2/4/17,3,3,11,3, , , , , , , , , , , ,1,1,0,1,1,1,1,1,1,1,0,0, ,9, , , ,2,3,4,3, ,0,0,0, ,1,1,1,3,11
123878,755,2/14/17,3,3,6,12,1,1,0,0,1,1,0,0,0,0,1, , , , , , , , , , , , ,5, ,2,1,1, , , ,3,5,1,1,1,4,0,0,0, ,0
125519,194,2/4/17,3,3,10,12,1,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , ,1, ,1,0,0, , , ,3, ,1,0,0,1,0,0,0, ,0
126134,490,2/6/17,3,3,11,6, , , , , , , , , , , ,1,1,0,0,1,1,1,0,0,1,0,0, ,6, , , ,2,2,2,2, ,0,0,0, ,1,1,1,3,11
126135,22,2/4/17,3,3,11,10, , , , , , , , , , , ,1,0,0,0,0,0,1,0,0,0,0,0, ,2, , , ,1,0,1,3, ,0,0,0, ,1,0,1,2,11
126163,558,2/7/17,3,3,11,8, , , , , , , , , , , ,0,1,1,1,0,0,1,0,0,0,0,0, ,4, , , ,2,1,1,3, ,0,0,0, ,1,1,1,3,11
127429,186,2/4/17,3,3,11,8, , , , , , , , , , , ,1,1,0,1,0,0,1,0,0,0,0,0, ,4, , , ,2,1,1,3, ,0,0,0, ,1,1,1,3,11
129071,193,2/4/17,3,3,11,9, , , , , , , , , , , ,1,1,0,0,0,0,0,0,1,0,0,0, ,3, , , ,2,0,1,3, ,0,0,0, ,1,0,1,2,11
133032,43,2/4/17,3,3,7,12,1,1,0,1,1,0,0,0,0,0,0, , , , , , , , , , , , ,4, ,2,2,0, , , ,3,2,1,1,0,2,0,0,0, ,0
133557,712,2/13/17,3,3,4,12,1,1,0,0,1,1,1,1,0,1,0, , , , , , , , , , , , ,7, ,2,1,3, , , ,3,4,1,1,1,4,0,0,0, ,0
133907,104,2/4/17,3,3,6,12,1,0,0,0,0,1,0,0,1,1,1, , , , , , , , , , , , ,5, ,1,0,2, , , ,2,5,1,0,1,4,0,0,0, ,0
137291,455,2/5/17,3,3,6,12,0,1,1,1,1,0,0,0,1,0,0, , , , , , , , , , , , ,5, ,2,2,1, , , ,3,3,1,1,1,3,0,0,0, ,0
137293,675,2/13/17,3,3,2,12,1,1,1,0,0,1,1,1,1,1,1, , , , , , , , , , , , ,9, ,3,0,4, , , ,3,5,1,0,1,4,0,0,0, ,0
140245,796,2/15/17,3,3,11,9, , , , , , , , , , , ,1,1,1,0,0,0,0,0,0,0,0,0, ,3, , , ,3,0,0,3, ,0,0,0, ,1,0,0,1,11
142663,77,2/4/17,3,3,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3, ,0,0,0,0,0,0,0,0,0
142830,569,2/7/17,3,3,11,10, , , , , , , , , , , ,1,0,0,0,0,0,1,0,0,0,0,0, ,2, , , ,1,0,1,3, ,0,0,0, ,1,0,1,2,11
142851,156,2/4/17,3,3,11,2, , , , , , , , , , , ,1,1,1,1,1,0,1,1,1,1,0,1, ,10, , , ,3,2,4,3, ,0,0,0, ,1,1,1,4,11
144144,305,2/4/17,3,3,7,12,0,0,1,0,0,1,0,1,0,1,0, , , , , , , , , , , , ,4, ,1,0,2, , , ,2,4,1,0,1,3,0,0,0, ,0
144858,578,2/8/17,3,3,8,12,1,0,0,0,0,1,0,1,0,0,0, , , , , , , , , , , , ,3, ,1,0,2, , , ,3,3,1,0,1,2,0,0,0, ,0
145745,296,2/4/17,3,3,11,6, , , , , , , , , , , ,1,0,0,1,0,1,1,1,1,0,0,0, ,6, , , ,1,2,3,3, ,0,0,0, ,1,1,1,3,11
146555,113,2/4/17,3,3,11,7, , , , , , , , , , , ,1,1,0,1,1,0,0,0,0,0,1,0, ,5, , , ,2,2,0,3, ,0,0,0, ,1,1,0,3,11
149412,79,2/4/17,3,3,7,12,0,1,1,0,0,0,0,1,0,1,0, , , , , , , , , , , , ,4, ,2,0,1, , , ,2,4,1,0,1,3,0,0,0, ,0
150635,127,2/4/17,3,3,11,7, , , , , , , , , , , ,0,1,0,1,0,0,1,0,0,1,0,1, ,5, , , ,1,1,2,3, ,0,0,0, ,1,1,1,4,11
153997,388,2/4/17,3,3,11,8, , , , , , , , , , , ,0,1,0,0,0,0,1,0,1,0,1,0, ,4, , , ,1,0,2,3, ,0,0,0, ,1,0,1,3,11
154611,614,2/13/17,3,3,11,8, , , , , , , , , , , ,1,0,0,1,0,0,1,0,1,0,0,0, ,4, , , ,1,1,2,3, ,0,0,0, ,1,1,1,3,11
155967,85,2/4/17,3,3,8,12,1,1,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , ,3, ,2,0,0, , , ,3,4,1,0,0,2,0,0,0, ,0
155967,229,2/4/17,3,3,11,9, , , , , , , , , , , ,1,0,0,0,0,0,0,1,1,0,0,0, ,3, , , ,1,0,2, , ,0,0,0, ,1,0,1,2,11
156555,597,2/9/17,3,3,7,12,1,1,0,1,0,0,0,0,0,1,0, , , , , , , , , , , , ,4, ,2,1,0, , , ,3,4,1,1,0,3,0,0,0, ,0
158470,744,2/13/17,3,3,11,8, , , , , , , , , , , ,1,0,1,1,0,0,1,0,0,0,0,0, ,4, , , ,2,1,1,3, ,0,0,0, ,1,1,1,3,11
159839,134,2/4/17,3,3,6,12,0,1,1,0,1,0,0,1,1,0,0, , , , , , , , , , , , ,5, ,2,1,2, , , ,3,3,1,1,1,3,0,0,0, ,0
160424,762,2/14/17,3,3,11,7, , , , , , , , , , , ,1,0,0,0,0,1,1,1,0,1,0,0, ,5, , , ,1,1,3,3, ,0,0,0, ,1,1,1,3,11
160496,376,2/4/17,3,3,11,9, , , , , , , , , , , ,0,1,0,0,0,0,0,0,1,1,0,0, ,3, , , ,1,0,2,3, ,0,0,0, ,1,0,1,2,11
160551,502,2/6/17,3,3,8,12,0,1,1,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3, ,2,0,0, , , ,2,5,1,0,0,2,0,0,0, ,0
161259,322,2/4/17,3,3,7,12,1,1,0,0,0,1,1,0,0,0,0, , , , , , , , , , , , ,4, ,2,0,2, , , ,1,3,1,0,1,2,0,0,0, ,0
161396,429,2/5/17,3,3,7,12,0,0,1,0,1,1,0,1,0,0,0, , , , , , , , , , , , ,4, ,1,1,2, , , ,3,3,1,1,1,3,0,0,0, ,0
162740,81,2/4/17,3,3,9,12,0,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2, ,1,0,0, , , ,3,5,1,0,0,2,0,0,0, ,0
163010,494,2/6/17,3,3,10,12,0,1,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , ,1, ,1,0,0, , , ,3, ,1,0,0,1,0,0,0, ,0
163014,562,2/7/17,3,3,11,9, , , , , , , , , , , ,0,1,1,0,0,0,1,0,0,0,0,0, ,3, , , ,2,0,1,3, ,0,0,0, ,1,0,1,2,11
164048,573,2/7/17,3,3,11,8, , , , , , , , , , , ,1,0,0,1,0,1,0,0,1,0,0,0, ,4, , , ,1,2,1,3, ,0,0,0, ,1,1,1,3,11
164895,566,2/7/17,3,3,11,7, , , , , , , , , , , ,1,0,0,1,0,1,1,1,0,0,0,0, ,5, , , ,1,2,2,3, ,0,0,0, ,1,1,1,3,11
168122,208,2/4/17,3,3,11,9, , , , , , , , , , , ,1,1,0,1,0,0,0,0,0,0,0,0, ,3, , , ,2,1,0,3, ,0,0,0, ,1,1,0,2,11
168243,253,2/4/17,3,3,11,9, , , , , , , , , , , ,0,1,0,0,0,0,0,1,0,1,0,0, ,3, , , ,1,0,2,3, ,0,0,0, ,1,0,1,2,11
169316,117,2/4/17,3,3,11,10, , , , , , , , , , , ,1,0,0,0,0,0,0,0,0,0,0,1, ,2, , , ,1,0,0,3, ,0,0,0, ,1,0,0,2,11
171213,166,2/4/17,3,3,11,4, , , , , , , , , , , ,1,1,0,1,1,1,1,1,0,0,0,1, ,8, , , ,2,3,2,3, ,0,0,0, ,1,1,1,4,11
171213,557,2/7/17,3,3,11,4, , , , , , , , , , , ,1,1,0,1,1,1,1,1,0,0,0,1, ,8, , , ,2,3,2, , ,0,0,0, ,1,1,1,4,11
172479,467,2/5/17,3,3,6,12,0,1,1,0,0,0,0,1,0,1,1, , , , , , , , , , , , ,5, ,2,0,1, , , ,3,5,1,0,1,4,0,0,0, ,0
173936,373,2/4/17,3,3,8,12,0,1,0,0,0,0,0,1,0,1,0, , , , , , , , , , , , ,3, ,1,0,1, , , ,3,4,1,0,1,3,0,0,0, ,0
174287,99,2/4/17,3,3,8,12,1,0,0,1,0,0,0,0,0,1,0, , , , , , , , , , , , ,3, ,1,1,0, , , ,2,4,1,1,0,3,0,0,0, ,0
175583,140,2/4/17,3,3,11,11, , , , , , , , , , , ,0,0,0,0,0,0,0,1,0,0,0,0, ,1, , , ,0,0,1,3, ,0,0,0, ,0,0,1,1,11
175708,246,2/4/17,3,3,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3, ,0,0,0,0,0,0,0,0,0
179068,523,2/6/17,3,3,8,12,1,0,1,0,0,1,0,0,0,0,0, , , , , , , , , , , , ,3, ,2,0,1, , , ,2,3,1,0,1,2,0,0,0, ,0
181311,236,2/4/17,3,3,8,12,0,1,0,0,1,0,1,0,0,0,0, , , , , , , , , , , , ,3, ,1,1,1, , , ,3,3,1,1,1,3,0,0,0, ,0
183929,233,2/4/17,3,3,9,12,1,1,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , ,2, ,2,0,0, , , ,2, ,1,0,0,1,0,0,0, ,0
184073,266,2/4/17,3,3,11,10, , , , , , , , , , , ,1,0,0,0,0,0,0,1,0,0,0,0, ,2, , , ,1,0,1,3, ,0,0,0, ,1,0,1,2,11
184722,52,2/4/17,3,3,7,12,1,0,0,1,1,1,0,0,0,0,0, , , , , , , , , , , , ,4, ,1,2,1, , , ,3,3,1,1,1,3,0,0,0, ,0
186004,267,2/4/17,3,3,11,10, , , , , , , , , , , ,1,0,0,1,0,0,0,0,0,0,0,0, ,2, , , ,1,1,0,3, ,0,0,0, ,1,1,0,2,11
191411,496,2/6/17,3,3,11,9, , , , , , , , , , , ,0,0,1,1,1,0,0,0,0,0,0,0, ,3, , , ,1,2,0,2, ,0,0,0, ,1,1,0,2,11
192634,75,2/4/17,3,3,11,7, , , , , , , , , , , ,1,1,0,0,1,1,0,0,0,0,1,0, ,5, , , ,2,2,0,3, ,0,0,0, ,1,1,0,3,11
193998,759,2/14/17,3,3,8,12,1,1,1,0,0,0,0,0,0,0,0, , , , , , , , , , , , ,3, ,3,0,0, , , ,2, ,1,0,0,1,0,0,0, ,0
194542,254,2/4/17,3,3,11,7, , , , , , , , , , , ,1,1,1,0,0,1,0,0,1,0,0,0, ,5, , , ,3,1,1,3, ,0,0,0, ,1,1,1,3,11
194604,554,2/7/17,3,3,11,8, , , , , , , , , , , ,1,1,0,0,0,0,1,0,1,0,0,0, ,4, , , ,2,0,2,3, ,0,0,0, ,1,0,1,2,11
194604,555,2/7/17,3,3,11,8, , , , , , , , , , , ,1,1,0,0,0,0,1,0,1,0,0,0, ,4, , , ,2,0,2, , ,0,0,0, ,1,0,1,2,11
197157,729,2/13/17,3,3,9,12,0,0,0,1,0,0,1,0,0,0,0, , , , , , , , , , , , ,2, ,0,1,1, , , ,3,3,0,1,1,2,0,0,0, ,0
198646,174,2/4/17,3,3,11,10, , , , , , , , , , , ,1,0,1,0,0,0,0,0,0,0,0,0, ,2, , , ,2,0,0,2, ,0,0,0, ,1,0,0,1,11
202044,395,2/4/17,3,3,7,12,0,1,1,0,0,1,0,0,0,0,1, , , , , , , , , , , , ,4, ,2,0,1, , , ,3,5,1,0,1,3,0,0,0, ,0
203121,292,2/4/17,3,3,11,7, , , , , , , , , , , ,1,0,0,1,1,1,0,1,0,0,0,0, ,5, , , ,1,3,1,3, ,0,0,0, ,1,1,1,3,11
203640,316,2/4/17,3,3,5,12,1,1,0,0,0,1,0,1,0,1,1, , , , , , , , , , , , ,6, ,2,0,2, , , ,3,5,1,0,1,4,0,0,0, ,0
204708,812,2/17/17,3,3,8,12,0,0,1,0,0,0,0,0,1,0,1, , , , , , , , , , , , ,3, ,1,0,1, , , ,2,5,1,0,1,3,0,0,0, ,0
206458,738,2/13/17,3,3,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3, ,0,0,0,0,0,0,0,0,0
206898,24,2/4/17,3,3,11,6, , , , , , , , , , , ,1,1,1,0,0,1,0,1,0,0,0,1, ,6, , , ,3,1,1,3, ,0,0,0, ,1,1,1,4,11
206953,746,2/13/17,3,3,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2, ,0,0,0,0,0,0,0,0,0
208860,65,2/4/17,3,3,9,12,1,1,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , ,2, ,2,0,0, , , ,3, ,1,0,0,1,0,0,0, ,0
209360,379,2/4/17,3,3,6,12,1,1,0,0,0,0,1,1,0,1,0, , , , , , , , , , , , ,5, ,2,0,2, , , ,3,4,1,0,1,3,0,0,0, ,0
210786,151,2/4/17,3,3,11,8, , , , , , , , , , , ,1,0,0,1,0,0,1,0,0,1,0,0, ,4, , , ,1,1,2,3, ,0,0,0, ,1,1,1,3,11
213174,19,2/4/17,3,3,6,12,1,1,0,1,1,0,0,0,0,1,0, , , , , , , , , , , , ,5, ,2,2,0, , , ,3,4,1,1,0,3,0,0,0, ,0
213505,556,2/7/17,3,3,11,7, , , , , , , , , , , ,1,1,1,0,0,0,0,0,0,0,1,1, ,5, , , ,3,0,0,2, ,0,0,0, ,1,0,0,3,11
213506,398,2/4/17,3,3,11,8, , , , , , , , , , , ,1,1,1,1,0,0,0,0,0,0,0,0, ,4, , , ,3,1,0,2, ,0,0,0, ,1,1,0,2,11
216479,604,2/10/17,3,3,11,9, , , , , , , , , , , ,1,0,0,0,1,1,0,0,0,0,0,0, ,3, , , ,1,2,0,2, ,0,0,0, ,1,1,0,2,11
216479,790,2/14/17,3,3,11,9, , , , , , , , , , , ,1,0,0,0,1,1,0,0,0,0,0,0, ,3, , , ,1,2,0, , ,0,0,0, ,1,1,0,2,11
217325,192,2/4/17,3,3,11,9, , , , , , , , , , , ,1,0,1,0,0,0,1,0,0,0,0,0, ,3, , , ,2,0,1,2, ,0,0,0, ,1,0,1,2,11
217601,17,2/4/17,3,3,7,12,1,1,0,0,1,0,0,0,0,0,1, , , , , , , , , , , , ,4, ,2,1,0, , , ,3,5,1,1,0,3,0,0,0, ,0
217671,245,2/4/17,3,3,11,9, , , , , , , , , , , ,0,1,0,0,0,0,1,0,1,0,0,0, ,3, , , ,1,0,2,1, ,0,0,0, ,1,0,1,2,11
218140,637,2/13/17,3,3,11,11, , , , , , , , , , , ,0,1,0,0,0,0,0,0,0,0,0,0, ,1, , , ,1,0,0,3, ,0,0,0, ,1,0,0,1,11
218312,94,2/4/17,3,3,11,4, , , , , , , , , , , ,0,1,0,1,1,1,1,1,1,0,1,0, ,8, , , ,1,3,3,2, ,0,0,0, ,1,1,1,4,11
223323,383,2/4/17,3,3,8,12,0,1,0,0,1,1,0,0,0,0,0, , , , , , , , , , , , ,3, ,1,1,1, , , ,3,3,1,1,1,3,0,0,0, ,0
223902,126,2/4/17,3,3,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3, ,0,0,0,0,0,0,0,0,0
224744,277,2/4/17,3,3,11,11, , , , , , , , , , , ,0,0,0,0,0,0,1,0,0,0,0,0, ,1, , , ,0,0,1,3, ,0,0,0, ,0,0,1,1,11
225268,270,2/4/17,3,3,9,12,0,1,0,0,0,1,0,0,0,0,0, , , , , , , , , , , , ,2, ,1,0,1, , , ,2,3,1,0,1,2,0,0,0, ,0
229481,358,2/4/17,3,3,11,10, , , , , , , , , , , ,1,0,0,0,0,0,0,1,0,0,0,0, ,2, , , ,1,0,1,3, ,0,0,0, ,1,0,1,2,11
230255,442,2/5/17,3,3,9,12,0,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2, ,1,0,0, , , ,2,5,1,0,0,2,0,0,0, ,0
236290,671,2/13/17,3,3,11,10, , , , , , , , , , , ,0,1,1,0,0,0,0,0,0,0,0,0, ,2, , , ,2,0,0,3, ,0,0,0, ,1,0,0,1,11
237421,97,2/4/17,3,3,5,12,1,0,0,1,0,1,1,1,0,1,0, , , , , , , , , , , , ,6, ,1,1,3, , , ,3,4,1,1,1,4,0,0,0, ,0
238512,197,2/4/17,3,3,9,12,1,0,0,0,1,0,0,0,0,0,0, , , , , , , , , , , , ,2, ,1,1,0, , , ,2,2,1,1,0,2,0,0,0, ,0
238967,177,2/4/17,3,3,11,9, , , , , , , , , , , ,1,0,1,1,0,0,0,0,0,0,0,0, ,3, , , ,2,1,0,3, ,0,0,0, ,1,1,0,2,11
239607,673,2/13/17,3,3,7,12,0,1,1,0,0,1,0,1,0,0,0, , , , , , , , , , , , ,4, ,2,0,2, , , ,3,3,1,0,1,2,0,0,0, ,0
242697,748,2/13/17,3,3,9,12,0,0,0,1,0,1,0,0,0,0,0, , , , , , , , , , , , ,2, ,0,1,1, , , ,2,3,0,1,1,2,0,0,0, ,0
242872,295,2/4/17,3,3,10,12,0,1,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , ,1, ,1,0,0, , , ,3, ,1,0,0,1,0,0,0, ,0
246371,584,2/8/17,3,3,11,7, , , , , , , , , , , ,0,1,1,0,0,1,1,0,0,1,0,0, ,5, , , ,2,1,2,3, ,0,0,0, ,1,1,1,3,11
251197,772,2/14/17,3,3,11,9, , , , , , , , , , , ,1,0,0,0,0,0,1,0,1,0,0,0, ,3, , , ,1,0,2,2, ,0,0,0, ,1,0,1,2,11
251555,168,2/4/17,3,3,7,12,1,0,0,1,1,0,0,0,0,1,0, , , , , , , , , , , , ,4, ,1,2,0, , , ,2,4,1,1,0,3,0,0,0, ,0
251933,148,2/4/17,3,3,7,12,1,1,0,0,1,0,0,0,0,0,1, , , , , , , , , , , , ,4, ,2,1,0, , , ,2,5,1,1,0,3,0,0,0, ,0
252229,180,2/4/17,3,3,7,12,0,0,1,0,0,1,1,0,0,1,0, , , , , , , , , , , , ,4, ,1,0,2, , , ,3,4,1,0,1,3,0,0,0, ,0
252877,440,2/5/17,3,3,4,12,1,1,0,1,1,0,0,1,0,1,1, , , , , , , , , , , , ,7, ,2,2,1, , , ,2,5,1,1,1,5,0,0,0, ,0
257173,317,2/4/17,3,3,8,12,1,1,1,0,0,0,0,0,0,0,0, , , , , , , , , , , , ,3, ,3,0,0, , , ,2, ,1,0,0,1,0,0,0, ,0
258748,255,2/4/17,3,3,4,12,1,1,1,0,0,1,1,1,0,1,0, , , , , , , , , , , , ,7, ,3,0,3, , , ,2,4,1,0,1,3,0,0,0, ,0
258860,672,2/13/17,3,3,7,12,1,1,0,1,1,0,0,0,0,0,0, , , , , , , , , , , , ,4, ,2,2,0, , , ,2,2,1,1,0,2,0,0,0, ,0
260571,560,2/7/17,3,3,11,8, , , , , , , , , , , ,0,0,1,1,1,0,0,0,0,1,0,0, ,4, , , ,1,2,1,2, ,0,0,0, ,1,1,1,3,11
260735,641,2/13/17,3,3,7,12,0,1,0,0,1,1,0,0,0,0,1, , , , , , , , , , , , ,4, ,1,1,1, , , ,2,5,1,1,1,4,0,0,0, ,0
261517,499,2/6/17,3,3,8,12,0,1,1,0,0,1,0,0,0,0,0, , , , , , , , , , , , ,3, ,2,0,1, , , ,3,3,1,0,1,2,0,0,0, ,0
262693,423,2/5/17,3,3,11,10, , , , , , , , , , , ,0,1,1,0,0,0,0,0,0,0,0,0, ,2, , , ,2,0,0,3, ,0,0,0, ,1,0,0,1,11
263355,481,2/5/17,3,3,11,11, , , , , , , , , , , ,1,0,0,0,0,0,0,0,0,0,0,0, ,1, , , ,1,0,0,3, ,0,0,0, ,1,0,0,1,11
263457,289,2/4/17,3,3,6,12,1,1,1,0,0,0,1,0,0,1,0, , , , , , , , , , , , ,5, ,3,0,1, , , ,3,4,1,0,1,3,0,0,0, ,0
265351,658,2/13/17,3,3,0,12,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , ,11, ,3,2,4, , , ,3,5,1,1,1,5,0,0,0, ,0
265621,500,2/6/17,3,3,9,12,1,1,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , ,2, ,2,0,0, , , ,3, ,1,0,0,1,0,0,0, ,0
266322,351,2/4/17,3,3,11,10, , , , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0, ,2, , , ,2,0,0,3, ,0,0,0, ,1,0,0,1,11
268372,692,2/15/17,3,3,11,10, , , , , , , , , , , ,1,0,0,0,0,0,1,0,0,0,0,0, ,2, , , ,1,0,1,3, ,0,0,0, ,1,0,1,2,11
270484,409,2/5/17,3,3,8,12,1,0,1,0,0,1,0,0,0,0,0, , , , , , , , , , , , ,3, ,2,0,1, , , ,3,3,1,0,1,2,0,0,0, ,0
271676,7,2/4/17,3,3,11,8, , , , , , , , , , , ,1,0,1,0,0,0,0,1,0,0,1,0, ,4, , , ,2,0,1,3, ,0,0,0, ,1,0,1,3,11
272421,299,2/4/17,3,3,11,8, , , , , , , , , , , ,1,0,0,1,0,0,0,1,1,0,0,0, ,4, , , ,1,1,2,3, ,0,0,0, ,1,1,1,3,11
275209,123,2/4/17,3,3,11,9, , , , , , , , , , , ,1,0,0,0,0,0,1,0,0,0,0,1, ,3, , , ,1,0,1,3, ,0,0,0, ,1,0,1,3,11
276169,211,2/4/17,3,3,11,9, , , , , , , , , , , ,1,1,0,1,0,0,0,0,0,0,0,0, ,3, , , ,2,1,0,3, ,0,0,0, ,1,1,0,2,11
276181,128,2/5/17,3,3,7,12,0,0,1,0,0,1,1,1,0,0,0, , , , , , , , , , , , ,4, ,1,0,3, , , ,2,3,1,0,1,2,0,0,0, ,0
276638,161,2/4/17,3,3,7,12,1,1,0,0,1,0,0,0,1,0,0, , , , , , , , , , , , ,4, ,2,1,1, , , ,3,3,1,1,1,3,0,0,0, ,0
276844,647,2/13/17,3,3,9,12,0,0,0,1,1,0,0,0,0,0,0, , , , , , , , , , , , ,2, ,0,2,0, , , , ,2,0,1,0,1,0,0,0, ,0
278036,804,2/15/17,3,3,6,12,1,1,0,1,1,0,0,0,0,1,0, , , , , , , , , , , , ,5, ,2,2,0, , , ,3,4,1,1,0,3,0,0,0, ,0
278779,765,2/14/17,3,3,11,7, , , , , , , , , , , ,1,0,0,0,1,0,1,1,1,0,0,0, ,5, , , ,1,1,3,3, ,0,0,0, ,1,1,1,3,11
281699,111,2/4/17,3,3,8,12,0,1,1,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3, ,2,0,0, , , ,2,5,1,0,0,2,0,0,0, ,0
284193,737,2/13/17,3,3,11,10, , , , , , , , , , , ,1,0,0,1,0,0,0,0,0,0,0,0, ,2, , , ,1,1,0,2, ,0,0,0, ,1,1,0,2,11
284678,312,2/4/17,3,3,11,8, , , , , , , , , , , ,0,1,0,0,0,0,1,1,0,0,1,0, ,4, , , ,1,0,2,3, ,0,0,0, ,1,0,1,3,11
291258,367,2/4/17,3,3,6,12,1,0,0,0,1,1,0,0,0,1,1, , , , , , , , , , , , ,5, ,1,1,1, , , ,2,5,1,1,1,5,0,0,0, ,0
291903,88,2/4/17,3,3,11,9, , , , , , , , , , , ,1,0,0,0,0,0,0,1,1,0,0,0, ,3, , , ,1,0,2,3, ,0,0,0, ,1,0,1,2,11
292832,27,2/4/17,3,3,11,10, , , , , , , , , , , ,0,0,0,0,0,0,1,1,0,0,0,0, ,2, , , ,0,0,2,3, ,0,0,0, ,0,0,1,1,11
294604,370,2/4/17,3,3,8,12,0,1,0,0,0,0,0,1,0,1,0, , , , , , , , , , , , ,3, ,1,0,1, , , ,3,4,1,0,1,3,0,0,0, ,0
